order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD149866,REST2185,CUST01258,COUR3379,-37.8079891,144.975727,2020-09-17,10:05:16,0,0,Motorbike,"[('jeera rice', 3), ('custard', 1)]",0,45.34,2836,6,8.18,3.2469
ORD029092,REST1946,CUST10848,COUR3301,-37.800774,144.96412800000002,2020-11-08,10:52:44,0,1,bike,"[('biryani', 2), ('butter naan', 1), ('roti', 3), ('chicken tenders', 1)]",20,89.064,3151,16,4.96,5.6178
ORD286703,REST1946,CUST06425,COUR1520,-37.809021,145.01016950000002,2020-02-10,22:52:44,0,0,Car,"[('yakhni pulao', 2), ('biryani', 3), ('butter naan', 3), ('roti', 2)]",40,95.616,6897,17,4.96,4.9559
ORD298945,REST1137,CUST10557,COUR2359,-37.822999700000004,144.93749440000002,2020-09-11,07:58:40,0,0,Bike,"[('crispy corn', 2), ('mocktails', 1), ('chicken kebab', 2)]",45,38.484,4478,22,9.6,4.8815
ORD062675,REST2185,CUST03190,COUR1272,-37.808865399999995,144.9291692,2020-07-09,12:39:33,1,0,Motorbike,"[('custard', 2), ('shahi paneer', 1), ('biryani', 3), ('protein chapati', 2)]",40,76.854,3293,7,8.18,5.0706
ORD059185,REST2185,CUST12874,COUR0792,-37.8104326,144.9242474,2020-03-05,09:45:29,0,0,Car,"[('shahi paneer', 2), ('biryani', 3), ('custard', 1), ('jeera rice', 3)]",45,68.299,3898,9,8.18,3.8367
ORD164842,REST1572,CUST07683,COUR4807,-37.81639570000001,144.9373273,2020-01-27,15:09:53,0,0,Car,"[('pizza', 1), ('mocktails', 3), ('caramel pudding', 1)]",45,53.493,3267,8,7.42,3.3225
ORD055755,REST1137,CUST01264,COUR1004,-37.7996998,144.97715159999998,2020-01-17,18:55:23,1,0,Motorbike,"[('mocktails', 1), ('momos', 1), ('gulab jamun', 2), ('murgh ghee roast', 1)]",0,67.23,1528,3,9.6,4.2939
ORD166893,REST1137,CUST06067,COUR3152,-37.8064,144.94148909999998,2020-06-07,07:19:07,0,1,Bike,"[('cocktails', 3), ('gulab jamun', 3)]",0,139.71,3343,17,7.68,5.4578
ORD191252,REST2155,CUST06860,COUR1759,-37.805888,144.9561775,2020-05-21,14:14:30,0,0,Car,"[('biryani', 2), ('cheese naan', 3), ('palak paneer', 2)]",40,66.528,4334,10,7.63,3.4166
ORD211197,REST1137,CUST05415,COUR0731,-37.8185257,144.96798619999998,2020-07-18,19:42:51,1,1,Motorbike,"[('fish', 1), ('cocktails', 1)]",10,30.05,1672,3,9.6,5.4091
ORD045730,REST2185,CUST08627,COUR4775,-37.798300899999994,144.9442044,2020-11-04,01:27:01,0,0,Car,"[('sweet lassi', 1), ('biryani', 3), ('shahi paneer', 1), ('protein chapati', 3)]",0,98.25,3319,8,6.54,3.2727
ORD107604,REST1572,CUST02511,COUR2543,-37.815267,144.95909,2020-08-05,10:05:16,0,0,Motorbike,"[('caramel pudding', 3), ('mocktails', 3), ('veg starter', 3), ('bbq chicken', 3)]",40,123.372,6207,12,7.42,3.7111
ORD037549,REST1946,CUST09002,COUR1448,-37.8047964,144.9657967,2020-06-14,20:42:11,0,1,Motorbike,"[('biryani', 3), ('roti', 2), ('yakhni pulao', 1), ('butter naan', 2)]",10,113.58,2906,6,3.97,4.7451
ORD039536,REST1572,CUST06502,COUR2483,-37.825165000000005,144.9827752,2020-04-04,03:05:56,0,1,Motorbike,"[('cocktails', 3), ('mocktails', 3), ('wedges', 2), ('bbq chicken', 3)]",40,97.806,2119,4,9.28,4.4262
ORD303126,REST1946,CUST09399,COUR2381,-37.8123421,144.9622123,2020-16-12,01:58:40,0,0,Car,"[('yakhni pulao', 2), ('mutton pepper fry', 3), ('biryani', 3)]",0,149.9,2775,7,3.97,3.7885
ORD211061,REST1946,CUST10790,COUR3293,-37.8215268,144.9562204,2020-09-20,04:40:52,0,1,Motorbike,"[('mutton pepper fry', 1), ('roti', 2)]",45,32.048,2690,5,4.96,4.6857
ORD293117,REST1137,CUST08039,COUR3711,-37.819481200000006,145.00771880000002,2020-11-24,01:03:17,0,0,Car,"[('fish', 2), ('chicken biryani', 1), ('gulab jamun', 3), ('murgh ghee roast', 2)]",0,108.19,3944,9,9.6,3.621
ORD007493,REST1946,CUST12284,COUR4082,-37.8064794,144.9558966,2020-06-22,18:59:20,1,0,Car,"[('mutton pepper fry', 1), ('butter naan', 1)]",45,19.272,1887,5,3.97,5.2085
ORD220355,REST2155,CUST03375,COUR1919,-37.8128407,144.9398968,2020-03-03,13:34:56,1,0,Motorbike,"[('butter kulcha', 3), ('palak paneer', 2), ('kulfi', 3)]",0,92.48,6010,12,7.63,5.0113
ORD264104,REST1137,CUST13986,COUR1811,-37.810216700000005,144.9612965,2020-08-11,01:30:59,0,0,Car,"[('cocktails', 2), ('fish', 2), ('chicken biryani', 3)]",20,87.944,1406,3,7.68,2.7912
ORD126689,REST2185,CUST10924,COUR0951,-37.8004531,144.97149330000002,2020-08-05,09:05:56,0,0,Motorbike,"[('rajma', 3), ('jeera rice', 3), ('protein chapati', 3), ('shahi paneer', 1)]",40,55.566,3668,7,6.54,3.5029
ORD000363,REST2185,CUST02079,COUR1825,-37.79923370000001,145.0134219,2020-07-31,11:56:02,0,0,Bike,"[('shahi paneer', 3), ('custard', 1), ('biryani', 2), ('rajma', 3)]",0,138.53,6962,35,6.54,5.8333
ORD269319,REST1137,CUST03772,COUR2323,-37.8232309,144.93780759999999,2020-05-28,07:42:51,0,0,Bike,"[('momos', 3), ('cocktails', 3)]",10,90.585,4446,22,7.68,4.8247
ORD236648,REST2155,CUST11000,COUR1338,-37.805643599999996,144.9571435,2020-07-15,06:15:49,0,0,Car,"[('biryani', 3), ('sweet lassi', 3)]",40,22.158,4289,8,9.54,3.3431
ORD268474,REST2155,CUST05217,COUR0795,-37.8198468,144.96145280000002,2020-02-01,18:55:23,1,1,Motorbike,"[('palak paneer', 1), ('butter kulcha', 2), ('biryani', 2)]",45,32.153,4331,9,9.54,5.6947
ORD239596,REST1572,CUST07950,COUR4181,-37.8152367,144.9747845,2020-08-19,01:42:51,0,0,Motorbike,"[('bbq chicken', 1), ('mocktails', 1), ('veg starter', 1)]",0,54.78,854,2,7.42,2.9426
ORD005011,REST1946,CUST06521,COUR2445,-37.824320799999995,144.98308899999998,2020-05-26,16:36:55,0,0,Bike,"[('biryani', 1), ('mutton pepper fry', 1), ('chicken tenders', 1), ('paneer malai tikka', 3)]",0,123.88,1091,27,4.96,5.5435
ORD244036,REST1572,CUST08013,COUR0806,-37.818889500000004,145.0081516,2020-02-17,01:42:51,0,0,Bike,"[('sea food', 3), ('bbq chicken', 2)]",0,64.46,3892,19,7.42,5.0318
ORD217119,REST1946,CUST08004,COUR1002,-37.8196704,145.0100186,2020-02-09,18:27:41,1,1,Bike,"[('yakhni pulao', 3), ('paneer malai tikka', 2), ('butter naan', 3), ('roti', 2)]",45,101.288,7249,36,3.97,9.4116
ORD304329,REST1137,CUST09851,COUR4624,-37.8079354,144.97302919999998,2020-03-07,20:22:25,0,1,Motorbike,"[('mocktails', 1), ('murgh ghee roast', 3)]",0,22.63,451,2,9.6,3.5728
ORD162492,REST2185,CUST03605,COUR2729,-37.824960600000004,144.94952949999998,2020-05-29,20:50:06,0,0,bike,"[('shahi paneer', 3), ('jeera rice', 3), ('biryani', 1)]",0,72.05,704,4,8.18,3.2665
ORD297772,REST1946,CUST10684,COUR0036,-37.8157899,144.9869135,2020-06-24,15:41:32,0,0,Car,"[('chicken tenders', 1), ('roti', 1)]",0,32.86,5176,12,4.96,4.4264
ORD120426,REST1572,CUST08933,COUR4626,-37.799636799999995,144.9509081,2020-12-08,08:42:11,0,0,Motorbike,"[('bbq chicken', 2), ('caramel pudding', 3), ('mocktails', 1)]",0,93.4,2651,5,9.28,3.0643
ORD133128,REST2155,CUST05193,COUR2140,-37.8212612,144.9577952,2020-06-07,18:59:20,1,1,Motorbike,"[('cheese naan', 1), ('kulfi', 3), ('thali', 3)]",0,74.72,4728,9,9.54,6.2777
ORD028328,REST1137,CUST01936,COUR2763,-37.8126261,144.9777841,2020-08-29,14:14:30,0,1,Motorbike,"[('momos', 1), ('gulab jamun', 1), ('chicken kebab', 1), ('pizza', 1)]",10,44.91,1038,2,7.68,4.0083
ORD156617,REST1946,CUST01898,COUR0242,-37.8242349,144.991632,2020-02-25,09:37:34,0,0,Motorbike,"[('yakhni pulao', 1), ('paneer malai tikka', 1)]",45,24.371,5909,12,4.96,4.5942
ORD079602,REST1137,CUST09032,COUR2635,-37.808358500000004,144.9753826,2020-12-15,07:03:17,0,0,Motorbike,"[('momos', 3), ('chicken biryani', 3), ('fish', 3), ('crispy corn', 2)]",45,75.598,645,1,9.6,2.2089
ORD051585,REST2155,CUST03673,COUR1100,-37.8063436,144.97424569999998,2020-05-20,01:15:09,0,0,Motorbike,"[('butter kulcha', 2), ('biryani', 2), ('sweet lassi', 1), ('kulfi', 2)]",45,35.442,3023,6,9.54,3.5433
ORD238994,REST2185,CUST13425,COUR3502,-37.8119708,145.0152746,2020-12-07,16:56:42,0,0,Car,"[('shahi paneer', 2), ('sweet lassi', 1), ('protein chapati', 2), ('biryani', 2)]",0,83.98,6295,15,8.18,4.2033
ORD142722,REST2155,CUST09672,COUR2611,-37.8122663,144.9549714,2020-06-17,06:15:49,0,0,Motorbike,"[('cheese naan', 2), ('biryani', 2), ('kulfi', 1), ('thali', 1)]",45,43.428,4518,9,7.63,3.3002
ORD281078,REST1572,CUST00140,COUR4334,-37.8049554,144.9705524,2020-12-09,07:11:12,0,0,Bike,"[('sea food', 3), ('caramel pudding', 1), ('wedges', 2), ('bbq chicken', 2)]",10,104.868,2267,11,7.42,3.6586
ORD129175,REST2155,CUST11251,COUR1911,-37.8183025,144.9476864,2020-03-11,22:29:00,0,0,Bike,"[('palak paneer', 3), ('thali', 1), ('biryani', 1), ('cheese naan', 3)]",0,126.63,5591,28,7.63,5.407
ORD316353,REST1137,CUST12301,COUR2615,-37.8117481,144.9565163,2020-03-10,05:52:05,0,0,Motorbike,"[('chicken kebab', 1), ('chicken biryani', 3), ('murgh ghee roast', 2), ('fish', 1)]",0,78.74,1825,4,9.6,3.2213
ORD211174,REST2155,CUST11988,COUR2357,-37.8158223,144.9927827,2020-09-25,23:52:05,0,0,Motorbike,"[('biryani', 2), ('cheese naan', 2), ('sweet lassi', 2), ('thali', 3)]",20,82.992,1694,3,7.63,2.7747
ORD318590,REST2185,CUST10549,COUR2797,-37.8003605,144.9362495,2020-03-22,21:21:45,0,1,Motorbike,"[('sweet lassi', 2), ('biryani', 3), ('protein chapati', 2), ('shahi paneer', 3)]",0,126.87,3454,7,6.54,4.4457
ORD263573,REST2185,CUST09730,COUR0462,-37.809664899999994,144.9727582,2020-02-22,12:03:57,1,1,Motorbike,"[('custard', 2), ('biryani', 1), ('rajma', 3)]",20,89.456,2638,5,8.18,5.6846
ORD166458,REST1572,CUST00599,COUR4969,-37.8151374,144.94033869999998,2020-04-12,18:19:46,1,1,Bike,"[('caramel pudding', 3), ('bbq chicken', 3), ('cocktails', 2), ('mocktails', 2)]",10,126.351,2919,15,7.42,6.8818
ORD319514,REST2155,CUST00755,COUR2856,-37.813720399999994,144.9610399,2020-08-11,02:34:17,0,0,Bike,"[('biryani', 3), ('cheese naan', 3), ('kulfi', 3), ('thali', 3)]",20,115.032,4149,20,7.63,4.5115
ORD253329,REST2185,CUST01240,COUR3798,-37.8000506,144.980491,2020-05-14,04:52:44,0,0,Motorbike,"[('protein chapati', 3), ('jeera rice', 3)]",10,34.182,1752,8,8.18,3.513
ORD340365,REST1572,CUST04212,COUR3749,-37.8020395,144.95621619999997,2020-02-02,09:45:29,0,1,Motorbike,"[('caramel pudding', 2), ('wedges', 2)]",40,39.492,2122,5,7.42,3.8982
ORD173716,REST2185,CUST04596,COUR3542,-37.8093816,144.9434243,2020-11-17,18:27:41,1,0,Motorbike,"[('sweet lassi', 2), ('rajma', 2)]",45,97.51,2051,4,8.18,4.6722
ORD108824,REST1946,CUST03911,COUR1720,-37.8216313,144.9440358,2020-03-16,19:19:07,1,0,Motorbike,"[('biryani', 2), ('yakhni pulao', 1), ('paneer malai tikka', 3)]",10,109.665,2612,5,3.97,5.0004
ORD176583,REST1137,CUST12384,COUR4687,-37.80652070000001,144.944874,2020-08-14,02:14:30,0,0,Motorbike,"[('fish', 3), ('pizza', 3), ('momos', 3), ('chicken kebab', 1)]",0,76.28,2972,6,7.68,3.0438
ORD159060,REST1137,CUST13679,COUR4682,-37.81874439999999,144.9548791,2020-08-28,22:32:58,0,0,Bike,"[('mocktails', 1), ('pizza', 1), ('murgh ghee roast', 2)]",0,22.7,2428,12,7.68,3.7611
ORD018284,REST2155,CUST08464,COUR4770,-37.8151345,144.97518430000002,2020-10-28,00:07:54,0,0,Car,"[('palak paneer', 2), ('sweet lassi', 3), ('butter kulcha', 1)]",40,34.032,2956,7,7.63,3.3383
ORD307519,REST2185,CUST12798,COUR0048,-37.7989805,144.9454345,2020-03-05,18:19:46,1,1,Bike,"[('protein chapati', 1), ('custard', 1), ('shahi paneer', 1)]",45,22.281,3143,16,6.54,5.7327
ORD083878,REST2155,CUST11634,COUR4671,-37.8082762,144.9631593,2020-08-21,12:59:20,1,0,Bike,"[('palak paneer', 3), ('biryani', 1), ('butter kulcha', 1)]",20,48.184,2428,19,7.63,5.8809
ORD269692,REST1946,CUST07372,COUR1726,-37.8214785,144.9693451,2020-08-17,18:03:57,1,0,Car,"[('biryani', 3), ('mutton pepper fry', 3)]",45,60.324,4034,10,3.97,5.5228
ORD159736,REST1572,CUST01542,COUR1293,-37.8154662,144.9916158,2020-05-10,04:09:13,0,1,Motorbike,"[('pizza', 3), ('caramel pudding', 3), ('veg starter', 1)]",10,115.911,2478,5,9.28,3.9245
ORD055600,REST1137,CUST05113,COUR3999,144.9522232,-37.8218293,2020-07-29,23:12:31,0,0,Car,"[('fish', 2), ('momos', 2)]",0,32.04,2952,7,9.6,3.2655
ORD269831,REST1946,CUST12491,COUR0584,-37.818784,144.9532152,2020-04-08,19:54:43,1,0,Car,"[('mutton pepper fry', 2), ('chicken tenders', 1)]",20,46.96,2258,5,3.97,5.4699
ORD289878,REST1137,CUST09745,COUR1794,-37.8010235,144.9876745,2020-09-25,08:02:38,0,0,Motorbike,"[('pizza', 1), ('cocktails', 1), ('chicken biryani', 1), ('mocktails', 3)]",0,65.48,2357,5,7.68,3.2656
ORD032843,REST1572,CUST11567,COUR3141,-37.7997767,144.9829167,2020-06-06,02:38:14,0,1,Motorbike,"[('caramel pudding', 2), ('pizza', 1)]",20,40.384,3040,6,9.28,4.2718
ORD080324,REST2155,CUST06658,COUR2507,-37.819767799999994,144.9426642,2020-05-03,07:58:40,0,1,Bike,"[('kulfi', 3), ('thali', 2)]",45,22.187,6068,30,9.54,6.7934
ORD194427,REST2155,CUST11674,COUR1728,-37.8209233,144.9881771,2020-03-30,10:36:55,0,0,Motorbike,"[('cheese naan', 2), ('biryani', 1), ('kulfi', 1)]",20,49.272,2359,5,9.54,2.9392
ORD227160,REST1946,CUST03145,COUR2011,-37.8156128,144.9878879,2020-05-24,08:38:14,0,1,Car,"[('roti', 1), ('chicken tenders', 1), ('paneer malai tikka', 3)]",45,58.003,5211,13,4.96,5.6494
ORD323477,REST1572,CUST13463,COUR3383,-37.806413,144.944002,2020-08-09,07:23:04,0,1,Car,"[('wedges', 2), ('sea food', 2)]",0,59.98,2945,7,9.28,4.3018
ORD036718,REST1572,CUST04250,COUR0434,-37.8262281,144.9956458,2020-09-07,06:35:36,0,0,Bike,"[('mocktails', 1), ('bbq chicken', 3), ('sea food', 3), ('wedges', 1)]",40,71.856,2923,15,9.28,4.2858
ORD218660,REST2185,CUST04172,COUR2588,-37.8207395,144.98513359999998,2020-09-02,11:56:02,0,0,Bike,"[('biryani', 1), ('sweet lassi', 2), ('custard', 1)]",20,55.728,2946,15,8.18,4.2973
ORD024652,REST1137,CUST01057,COUR1734,-37.833333,144.99146509999997,2020-10-19,17:24:23,0,0,Motorbike,"[('murgh ghee roast', 2), ('crispy corn', 2), ('fish', 3)]",40,41.436,4020,8,9.6,3.4015
ORD082711,REST2185,CUST06773,COUR1839,-37.803343299999995,144.9695607,2020-02-19,14:30:19,1,0,Motorbike,"[('rajma', 3), ('shahi paneer', 1), ('jeera rice', 3)]",45,41.63,3201,6,6.54,3.5876
ORD273042,REST1572,CUST09842,COUR3279,-37.8076593,144.97086930000003,2020-03-03,07:38:54,0,0,Bike,"[('sea food', 1), ('cocktails', 2)]",20,17.344,1685,8,7.42,3.346
ORD125751,REST1946,CUST00012,COUR4350,-37.812709000000005,144.9568874,2020-04-04,16:25:03,0,1,Car,"[('roti', 3), ('yakhni pulao', 1)]",10,67.077,2286,5,4.96,4.9458
ORD316303,REST2155,CUST09280,COUR1557,-37.8120349,144.9706416,2020-11-17,07:15:09,0,0,Bike,"[('thali', 2), ('butter kulcha', 2), ('kulfi', 2)]",45,36.212,3306,17,9.54,4.2963
ORD316895,REST1137,CUST04400,COUR0938,-37.821689,144.972462,2020-06-06,15:45:29,0,1,Bike,"[('chicken biryani', 2), ('momos', 3)]",0,62.5,2259,11,7.68,4.5297
ORD302408,REST2155,CUST01626,COUR2218,-37.7986268,144.98118290000002,2020-24-10,16:01:19,0,1,Motorbike,"[('kulfi', 3), ('cheese naan', 1), ('sweet lassi', 3)]",0,59.54,3118,6,9.54,4.1626
ORD137032,REST1946,CUST13815,COUR0528,-37.812413299999996,144.9622451,2020-10-01,16:48:47,0,0,Car,"[('paneer malai tikka', 1), ('biryani', 1), ('butter naan', 1)]",45,28.501,2782,7,4.96,4.3076
ORD028564,REST2155,CUST00410,COUR0102,-37.8246816,144.988878,2020-07-31,23:40:13,0,0,Motorbike,"[('biryani', 1), ('butter kulcha', 1), ('cheese naan', 3), ('palak paneer', 2)]",20,95.912,2693,5,7.63,2.9791
ORD135800,REST1572,CUST01796,COUR3141,-37.799102600000005,144.9633821,2020-01-29,20:34:17,0,0,Motorbike,"[('caramel pudding', 2), ('veg starter', 3)]",0,83.41,2349,5,7.42,3.0782
ORD048529,REST2155,CUST06553,COUR3489,-37.8246322,144.98466480000002,2020-08-06,07:03:17,0,0,Motorbike,"[('kulfi', 2), ('biryani', 3), ('sweet lassi', 3)]",20,40.008,3130,6,7.63,3.1705
ORD109636,REST2185,CUST13640,COUR0920,-37.806973600000006,144.9644056,2020-11-24,16:25:03,0,0,Bike,"[('biryani', 3), ('shahi paneer', 1), ('jeera rice', 1)]",10,67.743,2613,13,8.18,4.4567
ORD108591,REST2155,CUST11359,COUR3418,-37.8201205,144.9400868,2020-11-21,21:49:27,0,1,Car,"[('palak paneer', 1), ('butter kulcha', 2)]",0,44.44,6351,15,7.63,5.2725
ORD130130,REST1137,CUST06549,COUR1993,-37.824487100000006,144.9846353,2020-03-26,11:04:36,1,0,Car,"[('chicken biryani', 2), ('murgh ghee roast', 1)]",10,34.722,2707,6,9.6,2.8906
ORD290899,REST1946,CUST13360,COUR0738,-37.796679600000004,144.93536980000002,2020-11-01,23:28:21,0,1,motorbike,"[('mutton pepper fry', 3), ('butter naan', 3), ('chicken tenders', 3), ('yakhni pulao', 3)]",0,209.61,3650,7,3.97,4.9421
ORD250288,REST2155,CUST03121,COUR3277,-37.8143315,144.9881358,2020-05-22,12:51:25,1,0,Car,"[('kulfi', 2), ('palak paneer', 2), ('biryani', 3)]",20,47.128,1828,4,7.63,4.5313
ORD164195,REST1137,CUST05716,COUR1247,-37.8153397,144.940552,2020-05-10,22:56:42,0,1,Bike,"[('chicken kebab', 3), ('gulab jamun', 1)]",0,58.57,3427,17,9.6,5.7622
ORD270319,REST2185,CUST04320,COUR4754,-37.8160973,144.97215569999997,2020-06-27,06:07:54,1,1,Motorbike,"[('rajma', 1), ('jeera rice', 3)]",0,35.74,1764,4,6.54,4.1566
ORD205453,REST1946,CUST00624,COUR0403,-37.799000799999995,144.9274382,2020-03-04,01:27:01,0,0,Car,"[('yakhni pulao', 2), ('roti', 1), ('butter naan', 3)]",0,97.51,1368,3,4.96,3.4235
ORD090855,REST2185,CUST04302,COUR0549,-37.823242,144.9881207,2020-05-14,09:05:56,0,0,Bike,"[('rajma', 1), ('custard', 3), ('shahi paneer', 2), ('biryani', 3)]",40,99.816,3181,16,6.54,3.9669
ORD303205,REST2185,CUST10972,COUR1694,-37.80668920000001,144.9457376,2020-09-24,05:00:39,0,0,Motorbike,"[('biryani', 3), ('jeera rice', 3), ('shahi paneer', 3)]",0,110.49,2290,5,8.18,2.9128
ORD241578,REST1946,CUST00743,COUR4032,-37.814030100000004,144.9626401,2020-02-24,05:56:02,0,0,Motorbike,"[('roti', 1), ('paneer malai tikka', 1), ('chicken tenders', 2)]",40,43.068,2930,6,3.97,3.6714
ORD288367,REST1572,CUST11594,COUR0160,-37.8215051,144.9692796,2020-11-10,15:09:53,0,0,Bike,"[('veg starter', 3), ('mocktails', 3)]",20,93.144,622,3,7.42,3.0516
ORD040362,REST2155,CUST13386,COUR4613,-37.800315000000005,144.9500191,2020-01-18,12:55:23,1,1,Car,"[('kulfi', 3), ('palak paneer', 3)]",0,56.82,5189,12,9.54,6.2365
ORD146698,REST1137,CUST01804,COUR0117,-37.799130700000006,144.9634187,2020-03-06,18:43:30,1,0,Bike,"[('fish', 3), ('pizza', 3), ('murgh ghee roast', 3), ('momos', 3)]",40,48.258,2033,10,9.6,4.756
ORD104161,REST1946,CUST09027,COUR4795,-37.8042041,144.9815666,2020-03-31,23:12:31,0,0,Car,"[('yakhni pulao', 3), ('mutton pepper fry', 2)]",10,104.31,4456,11,4.96,3.89
ORD208253,REST2155,CUST04637,COUR2981,-37.8029536,144.936477,2020-04-09,03:21:45,0,0,Bike,"[('thali', 2), ('cheese naan', 1), ('palak paneer', 3)]",20,65.552,6600,33,7.63,5.6265
ORD278326,REST1137,CUST10014,COUR4624,-37.809573,145.001699,2020-01-03,07:27:01,0,0,Bike,"[('pizza', 3), ('murgh ghee roast', 3), ('mocktails', 3)]",0,52.02,3085,15,7.68,4.2077
ORD055526,REST1572,CUST06030,COUR4092,-37.805314,144.9416774,2020-09-17,11:56:02,0,0,Car,"[('cocktails', 2), ('bbq chicken', 1), ('pizza', 2), ('veg starter', 3)]",45,70.741,3148,8,9.28,3.332
ORD045660,REST1137,CUST13381,COUR4039,-37.816484499999994,145.0042899,2020-04-05,13:27:01,1,1,Car,"[('chicken kebab', 1), ('momos', 3), ('mocktails', 3), ('chicken biryani', 1)]",40,46.482,3442,8,9.6,6.184
ORD290689,REST1946,CUST07241,COUR4142,-37.8210696,144.947463,2020-11-08,09:33:37,0,1,Car,"[('mutton pepper fry', 2), ('paneer malai tikka', 2)]",0,92.38,2186,5,4.96,4.9637
ORD018237,REST1946,CUST09370,COUR3876,-37.809721100000004,144.972937,2020-10-16,08:02:38,0,0,Motorbike,"[('paneer malai tikka', 3), ('yakhni pulao', 2)]",0,112.82,3770,7,3.97,3.7585
ORD270417,REST2185,CUST06803,COUR3009,-37.804069500000004,144.95828569999998,2020-11-25,17:04:36,0,0,Car,"[('protein chapati', 3), ('shahi paneer', 2)]",10,34.29,2617,6,8.18,3.2498
ORD015315,REST1137,CUST13946,COUR3447,-37.81505739999999,144.952147,2020-09-30,12:55:23,1,0,Bike,"[('momos', 1), ('murgh ghee roast', 3), ('mocktails', 3), ('fish', 3)]",10,57.843,2165,11,7.68,5.0891
ORD029673,REST2155,CUST03702,COUR3142,-37.806636100000006,144.9864862,2020-03-19,12:35:36,1,0,Bike,"[('thali', 3), ('butter kulcha', 1), ('palak paneer', 2)]",0,71.9,1938,10,7.63,4.9304
ORD323272,REST2155,CUST13076,COUR2778,-37.8223612,144.9693603,2020-09-22,00:51:25,0,0,Car,"[('biryani', 1), ('kulfi', 1)]",20,10.84,4295,16,7.63,3.5211
ORD077110,REST1572,CUST02757,COUR4216,-37.8101386,145.0007316,2020-12-03,06:19:46,0,0,Car,"[('sea food', 3), ('bbq chicken', 1), ('wedges', 3), ('pizza', 2)]",0,151.86,3568,9,7.42,3.6111
ORD095737,REST2155,CUST09364,COUR2447,-37.8114292,144.9730322,2020-12-24,18:51:25,1,0,Car,"[('kulfi', 1), ('sweet lassi', 1)]",0,11.84,3098,7,9.54,4.9905
ORD100048,REST1946,CUST03144,COUR3817,-37.8155255,144.9878219,2020-12-13,07:27:01,0,1,Motorbike,"[('mutton pepper fry', 2), ('yakhni pulao', 2)]",45,46.31,5199,10,4.96,5.0932
ORD241938,REST1137,CUST06893,COUR1349,-37.8062743,144.9595865,2020-04-12,06:15:49,0,1,Car,"[('chicken biryani', 1), ('cocktails', 1), ('fish', 2)]",10,47.628,1513,4,9.6,4.0826
ORD148752,REST2185,CUST10827,COUR3396,-37.8034179,144.956843,2020-01-21,11:48:07,0,0,Bike,"[('custard', 3), ('sweet lassi', 2), ('shahi paneer', 3)]",20,104.616,2643,13,8.18,4.0863
ORD096905,REST1946,CUST09845,COUR3247,-37.807834299999996,144.9730469,2020-07-08,06:23:44,0,0,Car,"[('mutton pepper fry', 2), ('butter naan', 1), ('yakhni pulao', 1)]",0,77.14,3367,8,4.96,4.3489
ORD006273,REST2155,CUST02688,COUR1501,-37.7994984,144.968578,2020-12-23,08:54:03,0,0,Car,"[('biryani', 2), ('cheese naan', 3)]",0,86.08,4028,10,9.54,3.2695
ORD264979,REST1946,CUST06790,COUR2147,-37.8042683,144.971431,2020-12-28,02:26:22,0,0,Motorbike,"[('butter naan', 1), ('roti', 3), ('mutton pepper fry', 3), ('biryani', 2)]",40,97.548,3770,8,4.96,4.2765
ORD106482,REST2185,CUST10817,COUR0740,-37.808256,144.9566889,2020-05-02,13:15:09,0,1,Car,"[('shahi paneer', 1), ('sweet lassi', 3), ('rajma', 2), ('biryani', 1)]",0,98.41,2027,5,8.18,5.2716
ORD149755,REST1946,CUST08868,COUR2979,-37.8173159,144.9531882,2020-06-04,17:32:18,0,0,Motorbike,"[('chicken tenders', 1), ('mutton pepper fry', 3)]",20,64.552,2067,4,4.96,3.8298
ORD061413,REST1946,CUST01097,COUR0989,-37.8094885,145.00892230000002,2020-11-25,08:58:01,0,0,Car,"[('paneer malai tikka', 2), ('mutton pepper fry', 3), ('butter naan', 2)]",0,140.47,6875,16,3.97,4.731
ORD276942,REST2185,CUST11988,COUR3651,-37.8158223,144.9927827,2020-11-27,12:55:23,1,0,Bike,"[('shahi paneer', 3), ('protein chapati', 2)]",40,25.83,3717,19,8.18,6.5407
ORD067692,REST1946,CUST06869,COUR0595,-37.8060922,144.95843269999997,2020-02-16,05:56:02,0,1,Car,"[('biryani', 2), ('paneer malai tikka', 3), ('yakhni pulao', 2)]",0,141.96,2052,5,4.96,4.9888
ORD200704,REST1137,CUST01519,COUR2898,-37.7993304,144.95971809999998,2020-10-20,07:03:17,0,0,Car,"[('crispy corn', 2), ('fish', 1), ('chicken biryani', 3)]",0,95.65,2217,5,7.68,3.2104
ORD121245,REST1946,CUST09262,COUR2129,-37.8134932,144.9656098,2020-03-16,03:53:24,0,0,Motorbike,"[('yakhni pulao', 1), ('butter naan', 2), ('mutton pepper fry', 3)]",45,61.699,3961,6,3.97,3.8044
ORD047977,REST1572,CUST06843,COUR4525,-37.806430799999994,144.95959230000003,2020-10-28,10:32:58,0,0,Car,"[('bbq chicken', 1), ('sea food', 1), ('pizza', 2)]",10,65.457,1482,4,7.42,2.9991
